Kingdom,Phylum,Class,Order,Family,Genus,Species
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,UTCFX1,NA
Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,uncultured_bacterium
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,NA
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,uncultured_bacterium
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_sp.
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,RBG-13-54-9,RBG-13-54-9,uncultured_bacterium
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,NA
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,NA
Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Koribacteraceae,Candidatus_Koribacter,uncultured_bacterium
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus,NA
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA
Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,NA,NA
Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,NA
Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,NA
Bacteria,Acidobacteriota,Acidobacteriae,Elev-16S-1166,Elev-16S-1166,Elev-16S-1166,NA
Bacteria,Acidobacteriota,Acidobacteriae,NA,NA,NA,NA
Bacteria,Acidobacteriota,Acidobacteriae,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,mle1-7,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,NA,NA
Bacteria,Desulfobacterota,uncultured,uncultured,uncultured,uncultured,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,NA,NA
Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,NA
Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,Kapabacteriales,uncultured_bacterium
Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,uncultured_bacterium
Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,uncultured_delta
Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,uncultured_bacterium
Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,NA
Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Aetherobacter,NA
Bacteria,Desulfobacterota,uncultured,uncultured,uncultured,uncultured,NA
Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadia,Desulfuromonadaceae,Desulfuromonas,uncultured_bacterium
Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,NA
Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_bacterium
Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,uncultured_bacterium
Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,NA
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,NA
Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Geobacter,NA
Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,NA
Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_bacterium
Bacteria,Bacteroidota,SJA-28,SJA-28,SJA-28,SJA-28,uncultured_bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,mle1-7,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,mle1-7,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,mle1-7,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,uncultured,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,Defluviicoccus,uncultured_Defluviicoccus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Bauldia,NA
Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Thiobacillus,NA
Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured,NA
Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Acidobacteriota,Blastocatellia,11-24,11-24,11-24,NA
Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13,NA
Bacteria,Acidobacteriota,Blastocatellia,11-24,11-24,11-24,NA
Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13,uncultured_bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,NA
Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_bacterium
Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,uncultured_bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,NA
Bacteria,Proteobacteria,Gammaproteobacteria,R7C24,R7C24,R7C24,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,uncultured,uncultured_bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,NA
Bacteria,Proteobacteria,Gammaproteobacteria,R7C24,R7C24,R7C24,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,uncultured_bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,B1-7BS,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,NA
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,uncultured,NA
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium,NA
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,uncultured_bacterium
Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,uncultured,uncultured_bacterium
Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,NA,NA
Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,NA
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,NA
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,uncultured_bacterium
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,NA
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,uncultured_bacterium
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_bacterium
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_bacterium
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_bacterium
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,NA,NA,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,NA,NA,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,NA
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,uncultured,uncultured_bacterium
Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Litorilinea,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,uncultured,NA
Bacteria,Proteobacteria,Gammaproteobacteria,JG36-GS-52,JG36-GS-52,JG36-GS-52,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,uncultured,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA
Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,uncultured_bacterium
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,uncultured_bacterium
Bacteria,Elusimicrobiota,Lineage_IIa,Lineage_IIa,Lineage_IIa,Lineage_IIa,uncultured_bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Verticiella,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,KF-JG30-B3,uncultured_bacterium
Bacteria,Firmicutes,Bacilli,Entomoplasmatales,Entomoplasmatales,Candidatus_Spiroplasma,uncultured_Mollicutes
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,A0839,A0839,uncultured_bacterium
Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured,NA
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,NA
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,alphaI_cluster,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,KF-JG30-B3,NA
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,NA
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,uncultured_bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Roseomonas_aerophila
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,NA
Bacteria,Firmicutes,Limnochordia,Limnochordia,Limnochordia,Hydrogenispora,uncultured_bacterium
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29_marine_group,NA
Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,uncultured_Ferrimicrobium
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,NA,NA
Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,NA
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,metagenome
Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,uncultured_bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,NA
Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,uncultured,NA
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,NA
Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,uncultured_bacterium
Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,NA
Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,uncultured_bacterium
Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,NA
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,NA
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Domibacillus,NA
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,NA
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,NA
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,uncultured_bacterium
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_planctomycete
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,NA
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,NA
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,NA
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_bacterium
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,NA
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,NA
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA
Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,AKYG587,NA
Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,NA
Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,NA
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,uncultured_bacterium
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,NA
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_bacterium
Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,NA
Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,NA
Bacteria,Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,Entotheonellaceae,uncultured_bacterium
Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22,Subgroup_22,Subgroup_22,NA
Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_bacterium
Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,uncultured,uncultured_bacterium
Bacteria,GAL15,GAL15,GAL15,GAL15,GAL15,uncultured_bacterium
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,NA
Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured,NA
Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,uncultured_bacterium
Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Aridibacter,uncultured_Acidobacteria
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,NA
Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,uncultured,NA
Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,NA
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,uncultured_bacterium
Bacteria,Elusimicrobiota,Lineage_IIa,Lineage_IIa,Lineage_IIa,Lineage_IIa,NA
Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,metagenome
Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,NA
Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,NA
Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,NA
Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,uncultured_delta
Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_bacterium
Bacteria,Planctomycetota,Planctomycetes,uncultured,uncultured,uncultured,uncultured_bacterium
Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,Kapabacteriales,NA
Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,NA
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA
Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,NA
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,NA
Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,NA
Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,uncultured_bacterium
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Ahniella,uncultured_bacterium
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis,Brevifollis_gellanilyticus
